event_id,event_year,structure_type,material,location,corrosion_environment,age_at_event_years,corrosion_rate_mm_yr,failure_mode,severity,replacement_value_USD,repair_cost_USD,loss_ratio,detected_by,was_predicted,warning_lead_months,insurance_claim_filed,regulatory_action,severity_num,severity_loss_score,repair_impact_score,failure_cost_ratio,prediction_gap,failure_risk_score
FE-01031,2012,Building,Steel (A36),Pacific Northwest,Mild,37,0.0543,Creep,Catastrophic,322684.0,177462.0,0.55,Emergency,0,0,1,1,4,2.2,97604.1,0.5499559940994905,4.0,0.2172
FE-01032,2014,Bridge,Steel (A36),Rural Midwest,Mild,53,0.0361,Creep,Moderate,740522.0,210525.0,0.2843,Public report,1,20,1,0,2,0.5686,59852.2575,0.28429270163479275,0.09523809523809523,0.0722
FE-01033,2005,Bridge,Prestressed Concrete,Coastal California,Moderate,56,0.1022,Fatigue crack,Catastrophic,845269.0,1161113.0,1.3737,Sensor alert,0,0,1,1,4,5.4948,1595020.9281,1.3736609292426434,4.0,0.4088
FE-01034,2006,Bridge,Steel (A36),Coastal Carolina,Severe,50,0.1158,Fatigue crack,Moderate,310586.0,75427.0,0.2429,Routine inspection,0,0,1,0,2,0.4858,18321.2183,0.24285383114499687,2.0,0.2316
FE-01035,2010,Bridge,Steel (A36),Industrial Michigan,Moderate,28,0.0664,Settlement,Minor,707760.0,19468.0,0.0275,Sensor alert,0,0,1,0,1,0.0275,535.37,0.027506499378320334,1.0,0.0664
FE-01036,2011,Bridge,Steel (A36),Coastal Florida,Severe,70,0.072,Fatigue crack,Catastrophic,2880192.0,2483859.0,0.8624,Emergency,0,0,0,1,4,3.4496,2142080.0016,0.8623935487634158,4.0,0.288
FE-01037,2022,Pipeline,Prestressed Concrete,Coastal Florida,Severe,67,0.0814,Fatigue crack,Moderate,1021010.0,175076.0,0.1715,Sensor alert,0,0,1,0,2,0.343,30025.534000000003,0.17147334502110656,2.0,0.1628
FE-01038,2020,Building,Prestressed Concrete,Pacific Northwest,Mild,57,0.0241,Fatigue crack,Moderate,963607.0,218363.0,0.2266,Routine inspection,0,0,1,0,2,0.4532,49481.0558,0.22661001839961728,2.0,0.0482
FE-01039,2023,Bridge,Steel (A514 HY),Coastal California,Moderate,32,0.0701,Overload,Minor,3330718.0,182897.0,0.0549,Emergency,0,0,1,0,1,0.0549,10041.0453,0.05491218409964458,1.0,0.0701
FE-01040,2020,Bridge,Steel (A36),Industrial Michigan,Moderate,31,0.0621,Fatigue crack,Minor,1792033.0,68101.0,0.038,Public report,0,0,0,0,1,0.038,2587.8379999999997,0.0380020903632913,1.0,0.0621
FE-01041,2015,Bridge,Steel (A514 HY),Urban Northeast,Moderate,38,0.0698,Fatigue crack,Minor,3080215.0,226693.0,0.0736,Public report,0,0,1,0,1,0.0736,16684.6048,0.07359648595958398,1.0,0.0698
FE-01042,2016,Bridge,Steel (A36),Urban Northeast,Moderate,51,0.0501,Overload,Catastrophic,382470.0,198532.0,0.5191,Routine inspection,1,1,1,1,4,2.0764,103057.9612,0.5190786205454022,2.0,0.2004
FE-01043,2010,Building,Prestressed Concrete,Rural South,Mild,51,0.0271,Corrosion,Major,1205953.0,868843.0,0.7205,Routine inspection,0,0,0,1,3,2.1615,626001.3815,0.7204617427047323,3.0,0.0813
FE-01044,2023,Bridge,Composite Steel-Concrete,Desert Southwest,Mild,49,0.0101,Settlement,Minor,2767131.0,103756.0,0.0375,Public report,0,0,1,0,1,0.0375,3890.85,0.03749587569218805,1.0,0.0101
FE-01045,2006,Power Plant,Steel (A36),Rural Mountain,Mild,33,0.012,Fatigue crack,Major,628483.0,448430.0,0.7135,Routine inspection,1,0,0,1,3,2.1405000000000003,319954.805,0.7135117417654893,3.0,0.036000000000000004
FE-01046,2022,Power Plant,Reinforced Concrete,Coastal Carolina,Severe,24,0.0604,Fatigue crack,Moderate,2007603.0,527462.0,0.2627,Sensor alert,0,0,1,0,2,0.5254,138564.26739999998,0.26273222345254515,2.0,0.1208
FE-01047,2008,Pipeline,Steel (A36),Industrial Ohio,Moderate,41,0.0457,Brittle fracture,Major,368475.0,113616.0,0.3083,Emergency,0,0,1,0,3,0.9249,35027.8128,0.3083411357622634,3.0,0.1371
FE-01048,2007,Bridge,Prestressed Concrete,Coastal California,Moderate,50,0.0949,Corrosion,Moderate,4961193.0,782653.0,0.1578,Sensor alert,1,4,1,0,2,0.3156,123502.6434,0.15775499965431702,0.4,0.1898
FE-01049,2005,Bridge,Steel (A36),Coastal Texas,Severe,72,0.0478,Erosion,Catastrophic,864189.0,1076403.0,1.2456,Sensor alert,1,11,1,1,4,4.9824,1340767.5768000002,1.24556433835654,0.3333333333333333,0.1912
FE-01050,2008,Bridge,Steel (A588 Weathering),Urban West,Mild,53,0.0261,Brittle fracture,Minor,714132.0,32542.0,0.0456,Routine inspection,0,0,0,0,1,0.0456,1483.9152000000001,0.045568606364089555,1.0,0.0261
FE-01051,2014,Bridge,Cast Iron,Pacific Northwest,Mild,35,0.0597,Fatigue crack,Moderate,1068066.0,178914.0,0.1675,Load test,1,3,0,0,2,0.335,29968.095,0.16751212003752577,0.5,0.1194
FE-01052,2016,Building,Reinforced Concrete,Industrial Michigan,Moderate,63,0.0855,Corrosion,Catastrophic,3039479.0,2917230.0,0.9598,Load test,0,0,1,1,4,3.8392,2799957.354,0.959779620125686,4.0,0.342
FE-01053,2017,Building,Reinforced Concrete,Urban Midwest,Moderate,50,0.0501,Corrosion,Major,205165.0,94294.0,0.4596,Sensor alert,1,11,0,1,3,1.3788,43337.5224,0.45960080910486684,0.25,0.1503
FE-01054,2021,Power Plant,Prestressed Concrete,Industrial New Jersey,Moderate,28,0.0632,Fatigue crack,Minor,4368097.0,141214.0,0.0323,Sensor alert,0,0,1,0,1,0.0323,4561.2122,0.032328494536636894,1.0,0.0632
FE-01055,2012,Bridge,Reinforced Concrete,Industrial Ohio,Moderate,48,0.0687,Corrosion,Major,264128.0,120919.0,0.4578,Emergency,0,0,0,0,3,1.3734,55356.718199999996,0.4578045493094257,3.0,0.2061
FE-01056,2022,Building,Composite Steel-Concrete,Industrial Ohio,Moderate,22,0.0853,Overload,Major,1859672.0,512155.0,0.2754,Load test,0,0,1,0,3,0.8261999999999999,141047.487,0.27540071582515624,3.0,0.2559
FE-01057,2009,Bridge,Steel (A36),Urban Northeast,Moderate,43,0.0539,Brittle fracture,Major,538926.0,280656.0,0.5208,Routine inspection,0,0,1,0,3,1.5624000000000002,146165.6448,0.5207690851805257,3.0,0.1617
FE-01058,2020,Power Plant,Steel (A36),Industrial Ohio,Moderate,63,0.0593,Erosion,Moderate,1834822.0,494583.0,0.2696,Sensor alert,0,0,0,0,2,0.5392,133339.5768,0.26955366787623,2.0,0.1186
FE-01059,2007,Bridge,Reinforced Concrete,Rural South,Mild,51,0.0238,Corrosion,Major,187485.0,100387.0,0.5354,Load test,0,0,1,1,3,1.6061999999999999,53747.1998,0.5354401685468171,3.0,0.0714
FE-01060,2016,Building,Reinforced Concrete,Coastal Carolina,Severe,55,0.0508,Creep,Moderate,1257642.0,262370.0,0.2086,Sensor alert,0,0,1,0,2,0.4172,54730.382000000005,0.2086205772389917,2.0,0.1016
FE-01061,2016,Bridge,Steel (A514 HY),Pacific Northwest,Mild,37,0.037,Brittle fracture,Minor,1624264.0,118796.0,0.0731,Public report,0,0,0,0,1,0.0731,8683.9876,0.07313835681884226,1.0,0.037
FE-01062,2021,Power Plant,Steel (A36),Rural Mountain,Mild,40,0.0123,Fatigue crack,Minor,697390.0,49584.0,0.0711,Emergency,0,0,1,0,1,0.0711,3525.4224,0.07109938484922354,1.0,0.0123
FE-01063,2011,Bridge,Reinforced Concrete,Urban Northeast,Moderate,63,0.0317,Brittle fracture,Major,255252.0,77612.0,0.3041,Routine inspection,1,11,1,0,3,0.9122999999999999,23601.8092,0.30406030119254696,0.25,0.09509999999999999
FE-01064,2006,Bridge,Steel (A514 HY),Coastal California,Moderate,56,0.0967,Corrosion,Moderate,530276.0,140599.0,0.2651,Public report,0,0,0,0,2,0.5302,37272.7949,0.2651430575775634,2.0,0.1934
FE-01065,2005,Pipeline,Steel (A36),Coastal Carolina,Severe,32,0.1059,Fatigue crack,Moderate,7637847.0,2175464.0,0.2848,Load test,0,0,0,0,2,0.5696,619572.1472,0.2848268628580803,2.0,0.2118
FE-01066,2008,Bridge,Reinforced Concrete,Urban Northeast,Moderate,42,0.0855,Fatigue crack,Catastrophic,2670098.0,2847563.0,1.0665,Load test,1,15,0,0,4,4.266,3036925.9395,1.0664638526376184,0.25,0.342
FE-01067,2006,Building,Steel (A36),Pacific Northwest,Mild,68,0.0339,Corrosion,Moderate,633640.0,90027.0,0.1421,Emergency,0,0,0,0,2,0.2842,12792.8367,0.14207909854175874,2.0,0.0678
FE-01068,2013,Building,Prestressed Concrete,Pacific Northwest,Mild,36,0.0579,Fatigue crack,Moderate,2949403.0,524257.0,0.1778,Emergency,0,0,1,0,2,0.3556,93212.89460000001,0.17775020911011483,2.0,0.1158
FE-01069,2021,Bridge,Prestressed Concrete,Urban Midwest,Moderate,44,0.048,Brittle fracture,Moderate,605525.0,165262.0,0.2729,Routine inspection,1,26,1,0,2,0.5458,45099.9998,0.27292349613971345,0.07407407407407407,0.096
FE-01070,2022,Building,Aluminium Alloy,Industrial Ohio,Moderate,38,0.0837,Fatigue crack,Moderate,2776456.0,624603.0,0.225,Sensor alert,0,0,1,0,2,0.45,140535.67500000002,0.22496412693015844,2.0,0.1674
FE-01071,2011,Bridge,Steel (A588 Weathering),Coastal Carolina,Severe,45,0.0287,Buckling,Catastrophic,5150700.0,3805968.0,0.7389,Emergency,1,12,1,1,4,2.9556,2812229.7552,0.7389224765565845,0.3076923076923077,0.1148
FE-01072,2011,Bridge,Reinforced Concrete,Urban Midwest,Moderate,44,0.0741,Fatigue crack,Moderate,651005.0,100079.0,0.1537,Load test,0,0,1,0,2,0.3074,15382.1423,0.1537300020737168,2.0,0.1482
FE-01073,2011,Bridge,Reinforced Concrete,Industrial New Jersey,Moderate,55,0.056,Fatigue crack,Minor,4270622.0,259236.0,0.0607,Sensor alert,0,0,1,0,1,0.0607,15735.625199999999,0.06070216469638381,1.0,0.056
FE-01074,2009,Bridge,Steel (A36),Rural Midwest,Mild,29,0.0437,Buckling,Moderate,447241.0,106129.0,0.2373,Emergency,0,0,1,0,2,0.4746,25184.4117,0.2372971172142089,2.0,0.0874
FE-01075,2017,Bridge,Prestressed Concrete,Coastal California,Moderate,45,0.0953,Corrosion,Moderate,3817042.0,585099.0,0.1533,Routine inspection,1,20,0,0,2,0.3066,89695.6767,0.1532859737985592,0.09523809523809523,0.1906
FE-01076,2010,Pipeline,Prestressed Concrete,Industrial Michigan,Moderate,64,0.0436,Overload,Moderate,3818105.0,745892.0,0.1954,Routine inspection,0,0,1,0,2,0.3908,145747.29679999998,0.19535659705534553,2.0,0.0872
FE-01077,2020,Pipeline,Composite Steel-Concrete,Urban West,Mild,97,0.0466,Corrosion,Major,107511.0,66886.0,0.6221,Routine inspection,0,0,1,0,3,1.8662999999999998,41609.7806,0.6221316888504432,3.0,0.1398
FE-01078,2011,Building,Timber,Urban Midwest,Moderate,78,0.0482,Fatigue crack,Moderate,2342467.0,496512.0,0.212,Emergency,1,6,1,0,2,0.424,105260.544,0.21196115035985566,0.2857142857142857,0.0964
FE-01079,2009,Bridge,Steel (A36),Desert Southwest,Mild,44,0.0232,Fatigue crack,Moderate,1266437.0,165555.0,0.1307,Sensor alert,1,23,0,0,2,0.2614,21638.038500000002,0.1307250182993706,0.08333333333333333,0.0464
FE-01080,2016,Bridge,Timber,Coastal California,Moderate,74,0.0886,Overload,Moderate,862979.0,141383.0,0.1638,Emergency,0,0,0,0,2,0.3276,23158.5354,0.16383133309153525,2.0,0.1772
FE-01081,2010,Pipeline,Reinforced Concrete,Coastal California,Moderate,48,0.0544,Fatigue crack,Catastrophic,2079092.0,2141101.0,1.0298,Public report,1,4,1,1,4,4.1192,2204905.8098,1.0298250390074128,0.8,0.2176
FE-01082,2017,Bridge,Reinforced Concrete,Coastal Florida,Severe,28,0.1411,Corrosion,Minor,1111080.0,56435.0,0.0508,Routine inspection,1,5,0,0,1,0.0508,2866.8979999999997,0.050792922201821654,0.16666666666666666,0.1411
FE-01083,2016,Bridge,Prestressed Concrete,Industrial New Jersey,Moderate,42,0.0497,Brittle fracture,Minor,1998123.0,72044.0,0.0361,Routine inspection,0,0,1,0,1,0.0361,2600.7884,0.036055838404342476,1.0,0.0497
FE-01084,2006,Bridge,Reinforced Concrete,Coastal Florida,Severe,47,0.0818,Brittle fracture,Major,506310.0,212335.0,0.4194,Routine inspection,1,27,1,1,3,1.2582,89053.299,0.41937745649898284,0.10714285714285714,0.2454
FE-01085,2011,Building,Steel (A514 HY),Coastal Carolina,Severe,43,0.1023,Overload,Moderate,577469.0,116852.0,0.2024,Sensor alert,0,0,0,0,2,0.4048,23650.8448,0.20235198772574806,2.0,0.2046
FE-01086,2023,Bridge,Composite Steel-Concrete,Pacific Northwest,Mild,62,0.044,Creep,Major,1900679.0,1403457.0,0.7384,Sensor alert,0,0,1,1,3,2.2152,1036312.6488,0.7383976989275938,3.0,0.132
FE-01087,2010,Pipeline,Prestressed Concrete,Rural Midwest,Mild,49,0.0393,Brittle fracture,Moderate,1259902.0,274110.0,0.2176,Public report,0,0,0,0,2,0.4352,59646.335999999996,0.2175645407341206,2.0,0.0786
FE-01088,2011,Bridge,Reinforced Concrete,Urban Midwest,Moderate,46,0.0637,Corrosion,Minor,944280.0,32903.0,0.0348,Emergency,0,0,1,0,1,0.0348,1145.0244,0.03484453763714153,1.0,0.0637
FE-01089,2012,Power Plant,Prestressed Concrete,Coastal Florida,Severe,27,0.1433,Corrosion,Moderate,10740008.0,2946351.0,0.2743,Routine inspection,0,0,1,0,2,0.5486,808184.0793,0.2743341531961615,2.0,0.2866
FE-01090,2007,Power Plant,Prestressed Concrete,Industrial Ohio,Moderate,52,0.0745,Brittle fracture,Major,334963.0,188149.0,0.5617,Sensor alert,1,34,1,1,3,1.6850999999999998,105683.29329999999,0.5617008445708929,0.08571428571428572,0.22349999999999998
FE-01091,2023,Building,Steel (A514 HY),Coastal Florida,Severe,47,0.1134,Brittle fracture,Minor,761406.0,28863.0,0.0379,Public report,0,0,1,0,1,0.0379,1093.9077,0.0379075026989543,1.0,0.1134
FE-01092,2016,Building,Steel (A36),Industrial Michigan,Moderate,37,0.0481,Creep,Minor,1309553.0,81919.0,0.0626,Public report,0,0,0,0,1,0.0626,5128.1294,0.06255493286640557,1.0,0.0481
FE-01093,2009,Bridge,Reinforced Concrete,Coastal California,Moderate,23,0.0357,Corrosion,Catastrophic,1148303.0,1259032.0,1.0964,Sensor alert,0,0,1,1,4,4.3856,1380402.6848000002,1.0964283817076155,4.0,0.1428
FE-01094,2007,Bridge,Prestressed Concrete,Rural Midwest,Mild,63,0.0272,Fatigue crack,Moderate,1494703.0,369842.0,0.2474,Emergency,0,0,0,0,2,0.4948,91498.9108,0.2474351091822255,2.0,0.0544
FE-01095,2019,Bridge,Reinforced Concrete,Coastal Texas,Severe,44,0.1065,Corrosion,Moderate,3905999.0,877805.0,0.2247,Public report,0,0,1,0,2,0.4494,197242.78350000002,0.22473252041283165,2.0,0.213
FE-01096,2021,Building,Reinforced Concrete,Coastal Florida,Severe,45,0.0819,Creep,Catastrophic,2158888.0,1159426.0,0.537,Routine inspection,1,8,0,0,4,2.148,622611.762,0.537047776447875,0.4444444444444444,0.3276
FE-01097,2019,Bridge,Steel (A588 Weathering),Coastal California,Moderate,69,0.0236,Buckling,Minor,1946133.0,52818.0,0.0271,Routine inspection,0,0,1,0,1,0.0271,1431.3678,0.027139974503284207,1.0,0.0236
FE-01098,2016,Bridge,Prestressed Concrete,Coastal California,Moderate,52,0.0508,Corrosion,Minor,3479131.0,259874.0,0.0747,Public report,0,0,1,0,1,0.0747,19412.5878,0.07469508908977558,1.0,0.0508
FE-01099,2017,Pipeline,Reinforced Concrete,Industrial Michigan,Moderate,31,0.0303,Corrosion,Moderate,2008998.0,598860.0,0.2981,Sensor alert,1,0,1,0,2,0.5962,178520.166,0.29808889804768346,2.0,0.0606
FE-01100,2006,Bridge,Steel (A36),Coastal Florida,Severe,55,0.0925,Creep,Major,725340.0,468760.0,0.6463,Routine inspection,0,0,1,1,3,1.9388999999999998,302959.588,0.6462624424407863,3.0,0.27749999999999997
FE-01101,2015,Bridge,Reinforced Concrete,Desert Southwest,Mild,52,0.0227,Brittle fracture,Major,1213854.0,576676.0,0.4751,Sensor alert,0,0,1,0,3,1.4253,273978.7676,0.475078551456765,3.0,0.06810000000000001
FE-01102,2023,Pipeline,Steel (A588 Weathering),Industrial New Jersey,Moderate,18,0.0181,Corrosion,Catastrophic,620665.0,877170.0,1.4133,Routine inspection,0,0,1,1,4,5.6532,1239704.361,1.4132744717359607,4.0,0.0724
FE-01103,2007,Bridge,Reinforced Concrete,Coastal Carolina,Severe,52,0.0883,Fatigue crack,Moderate,3482297.0,645516.0,0.1854,Sensor alert,0,0,1,0,2,0.3708,119678.6664,0.1853707481010379,2.0,0.1766
FE-01104,2006,Building,Composite Steel-Concrete,Rural South,Mild,27,0.0463,Overload,Moderate,5593429.0,1450286.0,0.2593,Sensor alert,1,10,1,0,2,0.5186,376059.15979999996,0.2592838847154402,0.18181818181818182,0.0926
FE-01105,2015,Bridge,Steel (A36),Industrial Ohio,Moderate,23,0.0676,Creep,Minor,3923755.0,222600.0,0.0567,Sensor alert,1,1,1,0,1,0.0567,12621.42,0.056731370842471054,0.5,0.0676
FE-01106,2017,Bridge,Steel (A514 HY),Industrial Ohio,Moderate,83,0.0544,Corrosion,Minor,444881.0,20635.0,0.0464,Routine inspection,0,0,1,0,1,0.0464,957.4639999999999,0.04638319011151296,1.0,0.0544
FE-01107,2007,Bridge,Steel (A36),Desert Southwest,Mild,21,0.0124,Fatigue crack,Major,4991637.0,3673967.0,0.736,Routine inspection,0,0,0,0,3,2.208,2704039.712,0.7360244745361091,3.0,0.0372
FE-01108,2019,Building,Steel (A36),Urban Northeast,Moderate,29,0.0455,Fatigue crack,Moderate,560366.0,68232.0,0.1218,Routine inspection,0,0,1,0,2,0.2436,8310.6576,0.12176327614451983,2.0,0.091
FE-01109,2017,Building,Timber,Urban Northeast,Moderate,25,0.0876,Fatigue crack,Moderate,339688.0,71535.0,0.2106,Emergency,1,23,1,0,2,0.4212,15065.271,0.21059030639881302,0.08333333333333333,0.1752
FE-01110,2018,Bridge,Steel (A36),Coastal Texas,Severe,31,0.0735,Fatigue crack,Moderate,1481448.0,319866.0,0.2159,Sensor alert,1,23,1,0,2,0.4318,69059.06940000001,0.21591442966611046,0.08333333333333333,0.147
FE-01111,2007,Power Plant,Reinforced Concrete,Coastal California,Moderate,23,0.0461,Fatigue crack,Moderate,711842.0,127245.0,0.1788,Routine inspection,0,0,1,0,2,0.3576,22751.406,0.17875455508385288,2.0,0.0922
FE-01112,2010,Building,Steel (A514 HY),Coastal Florida,Severe,52,0.097,Corrosion,Major,625363.0,305721.0,0.4889,Sensor alert,1,9,0,0,3,1.4667,149466.9969,0.48886966449885905,0.3,0.29100000000000004
FE-01113,2006,Bridge,Reinforced Concrete,Coastal Texas,Severe,59,0.09,Buckling,Minor,330726.0,14074.0,0.0426,Routine inspection,0,0,0,0,1,0.0426,599.5524,0.042554864147360656,1.0,0.09
FE-01114,2009,Building,Steel (A36),Coastal Carolina,Severe,53,0.0802,Corrosion,Minor,403398.0,22289.0,0.0553,Public report,1,7,1,0,1,0.0553,1232.5817,0.05525312470562571,0.125,0.0802
FE-01115,2016,Power Plant,Steel (A36),Rural South,Mild,27,0.0332,Settlement,Minor,2633481.0,173097.0,0.0657,Sensor alert,0,0,1,0,1,0.0657,11372.472899999999,0.06572935213886108,1.0,0.0332
FE-01116,2020,Building,Steel (A36),Pacific Northwest,Mild,67,0.027,Erosion,Moderate,233185.0,51405.0,0.2204,Load test,0,0,1,0,2,0.4408,11329.662,0.22044728434504793,2.0,0.054
FE-01117,2018,Bridge,Reinforced Concrete,Industrial New Jersey,Moderate,46,0.0638,Corrosion,Moderate,1856976.0,361222.0,0.1945,Emergency,1,4,1,0,2,0.389,70257.679,0.19452163086652707,0.4,0.1276
FE-01118,2012,Pipeline,Prestressed Concrete,Urban Midwest,Moderate,42,0.0487,Corrosion,Moderate,670030.0,122616.0,0.183,Routine inspection,0,0,0,0,2,0.366,22438.728,0.18300076115994807,2.0,0.0974
FE-01119,2022,Building,Steel (A36),Coastal Carolina,Severe,60,0.102,Fatigue crack,Moderate,1516360.0,411428.0,0.2713,Sensor alert,0,0,1,0,2,0.5426,111620.41639999999,0.27132607032630773,2.0,0.204
FE-01120,2011,Bridge,Reinforced Concrete,Rural South,Mild,49,0.0524,Buckling,Major,2712809.0,1370322.0,0.5051,Routine inspection,0,0,1,1,3,1.5152999999999999,692149.6422,0.5051302911484,3.0,0.1572
FE-01121,2005,Pipeline,Steel (A588 Weathering),Rural South,Mild,43,0.0213,Corrosion,Moderate,499680.0,124973.0,0.2501,Emergency,1,2,1,0,2,0.5002,31255.7473,0.2501060678834454,0.6666666666666666,0.0426
FE-01122,2016,Bridge,Prestressed Concrete,Industrial Ohio,Moderate,27,0.0723,Erosion,Moderate,680323.0,126991.0,0.1867,Routine inspection,1,1,1,0,2,0.3734,23709.2197,0.18666280575550143,1.0,0.1446
FE-01123,2005,Bridge,Steel (A36),Industrial Michigan,Moderate,42,0.0631,Corrosion,Moderate,455367.0,51531.0,0.1132,Routine inspection,0,0,1,0,2,0.2264,5833.3092,0.11316366798648124,2.0,0.1262
FE-01124,2010,Building,Timber,Urban Midwest,Moderate,52,0.0394,Overload,Minor,1028226.0,35857.0,0.0349,Sensor alert,1,19,1,0,1,0.0349,1251.4093,0.03487268363180857,0.05,0.0394
FE-01125,2019,Power Plant,Steel (A36),Urban West,Mild,33,0.0304,Fatigue crack,Minor,2849326.0,126298.0,0.0443,Public report,1,17,1,0,1,0.0443,5595.0014,0.04432557032785999,0.05555555555555555,0.0304
FE-01126,2013,Bridge,Prestressed Concrete,Industrial New Jersey,Moderate,63,0.0562,Corrosion,Minor,411515.0,16596.0,0.0403,Emergency,0,0,1,0,1,0.0403,668.8188,0.04032902810347132,1.0,0.0562
FE-01127,2023,Building,Composite Steel-Concrete,Rural Mountain,Mild,63,0.0266,Buckling,Moderate,509951.0,122149.0,0.2395,Routine inspection,0,0,1,0,2,0.479,29254.6855,0.23953085688624987,2.0,0.0532
FE-01128,2019,Pipeline,Reinforced Concrete,Rural South,Mild,47,0.0573,Corrosion,Minor,131909.0,7383.0,0.056,Routine inspection,1,0,1,0,1,0.056,413.44800000000004,0.055970403839010224,1.0,0.0573
FE-01129,2016,Bridge,Prestressed Concrete,Industrial Michigan,Moderate,50,0.0463,Erosion,Moderate,679493.0,80648.0,0.1187,Routine inspection,1,10,1,0,2,0.2374,9572.9176,0.11868849274385461,0.18181818181818182,0.0926
FE-01130,2021,Bridge,Steel (A36),Pacific Northwest,Mild,47,0.0519,Fatigue crack,Major,753470.0,359526.0,0.4772,Public report,1,19,1,1,3,1.4316,171565.8072,0.4771603381687393,0.15,0.1557
FE-01131,2019,Bridge,Steel (A36),Rural South,Mild,30,0.0263,Brittle fracture,Minor,470966.0,15443.0,0.0328,Emergency,0,0,1,0,1,0.0328,506.53040000000004,0.03279005278512674,1.0,0.0263
FE-01132,2008,Bridge,Steel (A36),Industrial Michigan,Moderate,37,0.0793,Corrosion,Minor,362677.0,19418.0,0.0535,Sensor alert,0,0,0,0,1,0.0535,1038.863,0.05354075389396074,1.0,0.0793
FE-01133,2020,Pipeline,Reinforced Concrete,Industrial Michigan,Moderate,58,0.0774,Brittle fracture,Major,426635.0,305407.0,0.7159,Emergency,1,6,0,0,3,2.1477,218640.8713,0.7158507858005086,0.42857142857142855,0.2322
FE-01134,2011,Bridge,Steel (A588 Weathering),Rural South,Mild,44,0.0276,Corrosion,Moderate,653061.0,195387.0,0.2992,Sensor alert,0,0,1,0,2,0.5984,58459.790400000005,0.299186446595341,2.0,0.0552
FE-01135,2007,Pipeline,Prestressed Concrete,Rural Midwest,Mild,28,0.0346,Brittle fracture,Moderate,571921.0,161655.0,0.2827,Public report,0,0,0,0,2,0.5654,45699.868500000004,0.2826526740581304,2.0,0.0692
FE-01136,2022,Bridge,Steel (A588 Weathering),Urban Midwest,Moderate,26,0.0233,Corrosion,Moderate,2659278.0,617321.0,0.2321,Routine inspection,0,0,1,0,2,0.4642,143280.2041,0.23213857295100399,2.0,0.0466
FE-01137,2022,Pipeline,Reinforced Concrete,Industrial New Jersey,Moderate,44,0.0485,Overload,Minor,760233.0,38573.0,0.0507,Public report,0,0,0,0,1,0.0507,1955.6511,0.05073839204559655,1.0,0.0485
FE-01138,2011,Pipeline,FRP Composite,Coastal California,Moderate,34,0.0864,Brittle fracture,Minor,1081737.0,42871.0,0.0396,Public report,0,0,0,0,1,0.0396,1697.6916,0.03963162949959186,1.0,0.0864
